date,hour_timestamp,start_hour,daily_hi_max,daily_total_precip,hourly_hi,hourly_precip,rainy_day,HI_t-1,HI_t+1,precip_t-1,precip_t+1
2019-05-02,2019-05-02 15:00:00,15,76,4.8,68,0.2,0,76,68,0,0.1
2019-05-02,2019-05-02 16:00:00,16,76,4.8,68,0.1,0,68,61,0.2,0.2
2019-05-02,2019-05-02 17:00:00,17,76,4.8,61,0.2,0,68,58,0.1,1
2019-05-02,2019-05-02 18:00:00,18,76,4.8,58,1,0,61,56,0.2,1.3
2019-05-02,2019-05-02 19:00:00,19,76,4.8,56,1.3,0,58,55,1,1.5
2019-05-02,2019-05-02 20:00:00,20,76,4.8,55,1.5,0,56,54,1.3,0.5
2019-05-02,2019-05-02 21:00:00,21,76,4.8,54,0.5,0,55,52,1.5,0
2019-05-02,2019-05-02 22:00:00,22,76,4.8,52,0,0,54,51,0.5,0
2019-05-02,2019-05-02 23:00:00,23,76,4.8,51,0,0,52,49,0,0
2019-05-03,2019-05-03 03:00:00,3,55,0.1,49,0,0,51,48,0,0
2019-05-03,2019-05-03 04:00:00,4,55,0.1,48,0,0,49,49,0,0
2019-05-03,2019-05-03 05:00:00,5,55,0.1,49,0,0,48,49,0,0
2019-05-03,2019-05-03 06:00:00,6,55,0.1,49,0,0,49,49,0,0
2019-05-03,2019-05-03 07:00:00,7,55,0.1,49,0,0,49,49,0,0
2019-05-03,2019-05-03 08:00:00,8,55,0.1,49,0,0,49,50,0,0
2019-05-03,2019-05-03 09:00:00,9,55,0.1,50,0,0,49,51,0,0
2019-05-03,2019-05-03 10:00:00,10,55,0.1,51,0,0,50,51,0,0.1
2019-05-03,2019-05-03 11:00:00,11,55,0.1,51,0.1,0,51,51,0,0
2019-05-03,2019-05-03 12:00:00,12,55,0.1,51,0,0,51,52,0.1,0
2019-05-03,2019-05-03 13:00:00,13,55,0.1,52,0,0,51,53,0,0
2019-05-03,2019-05-03 14:00:00,14,55,0.1,53,0,0,52,54,0,0
2019-05-03,2019-05-03 15:00:00,15,55,0.1,54,0,0,53,55,0,0
2019-05-03,2019-05-03 16:00:00,16,55,0.1,55,0,0,54,55,0,0
2019-05-03,2019-05-03 17:00:00,17,55,0.1,55,0,0,55,54,0,0
2019-05-03,2019-05-03 18:00:00,18,55,0.1,54,0,0,55,55,0,0
2019-05-03,2019-05-03 19:00:00,19,55,0.1,55,0,0,54,55,0,0
2019-05-03,2019-05-03 20:00:00,20,55,0.1,55,0,0,55,55,0,0
2019-05-03,2019-05-03 21:00:00,21,55,0.1,55,0,0,55,54,0,0
2019-05-03,2019-05-03 22:00:00,22,55,0.1,54,0,0,55,54,0,0
2019-05-03,2019-05-03 23:00:00,23,55,0.1,54,0,0,54,53,0,0.4
2019-05-04,2019-05-04 03:00:00,3,68,3.2,53,0.4,0,54,52,0,0.3
2019-05-04,2019-05-04 04:00:00,4,68,3.2,52,0.3,0,53,54,0.4,0.5
2019-05-04,2019-05-04 05:00:00,5,68,3.2,54,0.5,0,52,55,0.3,1.2
2019-05-04,2019-05-04 06:00:00,6,68,3.2,55,1.2,0,54,55,0.5,0.2
2019-05-04,2019-05-04 07:00:00,7,68,3.2,55,0.2,0,55,56,1.2,0
2019-05-04,2019-05-04 08:00:00,8,68,3.2,56,0,0,55,57,0.2,0
2019-05-04,2019-05-04 09:00:00,9,68,3.2,57,0,0,56,60,0,0
2019-05-04,2019-05-04 10:00:00,10,68,3.2,60,0,0,57,59,0,0.1
2019-05-04,2019-05-04 11:00:00,11,68,3.2,59,0.1,0,60,60,0,0.2
2019-05-04,2019-05-04 12:00:00,12,68,3.2,60,0.2,0,59,65,0.1,0.3
2019-05-04,2019-05-04 13:00:00,13,68,3.2,65,0.3,0,60,65,0.2,0
2019-05-04,2019-05-04 14:00:00,14,68,3.2,65,0,0,65,67,0.3,0
2019-05-04,2019-05-04 15:00:00,15,68,3.2,67,0,0,65,68,0,0
2019-05-04,2019-05-04 16:00:00,16,68,3.2,68,0,0,67,63,0,0
2019-05-04,2019-05-04 17:00:00,17,68,3.2,63,0,0,68,63,0,0
2019-05-04,2019-05-04 18:00:00,18,68,3.2,63,0,0,63,62,0,0
2019-05-04,2019-05-04 19:00:00,19,68,3.2,62,0,0,63,61,0,0
2019-05-04,2019-05-04 20:00:00,20,68,3.2,61,0,0,62,60,0,0
2019-05-04,2019-05-04 21:00:00,21,68,3.2,60,0,0,61,58,0,0
2019-05-04,2019-05-04 22:00:00,22,68,3.2,58,0,0,60,58,0,0
2019-05-04,2019-05-04 23:00:00,23,68,3.2,58,0,0,58,56,0,1.7
2019-05-05,2019-05-05 03:00:00,3,56,34.1,56,1.7,1,58,56,0,1.9
2019-05-05,2019-05-05 04:00:00,4,56,34.1,56,1.9,1,56,56,1.7,2.5
2019-05-05,2019-05-05 05:00:00,5,56,34.1,56,2.5,1,56,55,1.9,3.1
2019-05-05,2019-05-05 06:00:00,6,56,34.1,55,3.1,1,56,55,2.5,2.6
2019-05-05,2019-05-05 07:00:00,7,56,34.1,55,2.6,1,55,55,3.1,1.8
2019-05-05,2019-05-05 08:00:00,8,56,34.1,55,1.8,1,55,55,2.6,1.5
2019-05-05,2019-05-05 09:00:00,9,56,34.1,55,1.5,1,55,55,1.8,1.8
2019-05-05,2019-05-05 10:00:00,10,56,34.1,55,1.8,1,55,55,1.5,2.1
2019-05-05,2019-05-05 11:00:00,11,56,34.1,55,2.1,1,55,55,1.8,2
2019-05-05,2019-05-05 12:00:00,12,56,34.1,55,2,1,55,55,2.1,1.1
2019-05-05,2019-05-05 13:00:00,13,56,34.1,55,1.1,1,55,54,2,1.3
2019-05-05,2019-05-05 14:00:00,14,56,34.1,54,1.3,1,55,55,1.1,0.7
2019-05-05,2019-05-05 15:00:00,15,56,34.1,55,0.7,1,54,54,1.3,0.5
2019-05-05,2019-05-05 16:00:00,16,56,34.1,54,0.5,1,55,53,0.7,0.4
2019-05-05,2019-05-05 17:00:00,17,56,34.1,53,0.4,1,54,53,0.5,0.7
2019-05-05,2019-05-05 18:00:00,18,56,34.1,53,0.7,1,53,52,0.4,1.9
2019-05-05,2019-05-05 19:00:00,19,56,34.1,52,1.9,1,53,53,0.7,2.5
2019-05-05,2019-05-05 20:00:00,20,56,34.1,53,2.5,1,52,53,1.9,2.2
2019-05-05,2019-05-05 21:00:00,21,56,34.1,53,2.2,1,53,53,2.5,1.2
2019-05-05,2019-05-05 22:00:00,22,56,34.1,53,1.2,1,53,53,2.2,0.6
2019-05-05,2019-05-05 23:00:00,23,56,34.1,53,0.6,1,53,51,1.2,0
2019-05-06,2019-05-06 03:00:00,3,68,0.4,51,0,0,53,50,0.6,0
2019-05-06,2019-05-06 04:00:00,4,68,0.4,50,0,0,51,51,0,0
2019-05-06,2019-05-06 05:00:00,5,68,0.4,51,0,0,50,52,0,0
2019-05-06,2019-05-06 06:00:00,6,68,0.4,52,0,0,51,55,0,0
2019-05-06,2019-05-06 07:00:00,7,68,0.4,55,0,0,52,56,0,0
2019-05-06,2019-05-06 08:00:00,8,68,0.4,56,0,0,55,58,0,0
2019-05-06,2019-05-06 09:00:00,9,68,0.4,58,0,0,56,60,0,0
2019-05-06,2019-05-06 10:00:00,10,68,0.4,60,0,0,58,62,0,0
2019-05-06,2019-05-06 11:00:00,11,68,0.4,62,0,0,60,64,0,0
2019-05-06,2019-05-06 12:00:00,12,68,0.4,64,0,0,62,65,0,0
2019-05-06,2019-05-06 13:00:00,13,68,0.4,65,0,0,64,65,0,0
2019-05-06,2019-05-06 14:00:00,14,68,0.4,65,0,0,65,68,0,0
2019-05-06,2019-05-06 15:00:00,15,68,0.4,68,0,0,65,63,0,0
2019-05-06,2019-05-06 16:00:00,16,68,0.4,63,0,0,68,61,0,0
2019-05-06,2019-05-06 17:00:00,17,68,0.4,61,0,0,63,60,0,0
2019-05-06,2019-05-06 18:00:00,18,68,0.4,60,0,0,61,59,0,0
2019-05-06,2019-05-06 19:00:00,19,68,0.4,59,0,0,60,58,0,0.1
2019-05-06,2019-05-06 20:00:00,20,68,0.4,58,0.1,0,59,57,0,0.3
2019-05-06,2019-05-06 21:00:00,21,68,0.4,57,0.3,0,58,56,0.1,0
2019-05-06,2019-05-06 22:00:00,22,68,0.4,56,0,0,57,55,0.3,0
2019-05-06,2019-05-06 23:00:00,23,68,0.4,55,0,0,56,53,0,0
2019-05-07,2019-05-07 03:00:00,3,70,0.2,53,0,0,55,52,0,0
2019-05-07,2019-05-07 04:00:00,4,70,0.2,52,0,0,53,51,0,0
2019-05-07,2019-05-07 05:00:00,5,70,0.2,51,0,0,52,53,0,0
2019-05-07,2019-05-07 06:00:00,6,70,0.2,53,0,0,51,53,0,0
2019-05-07,2019-05-07 07:00:00,7,70,0.2,53,0,0,53,54,0,0
2019-05-07,2019-05-07 08:00:00,8,70,0.2,54,0,0,53,56,0,0
2019-05-07,2019-05-07 09:00:00,9,70,0.2,56,0,0,54,59,0,0
2019-05-07,2019-05-07 10:00:00,10,70,0.2,59,0,0,56,61,0,0
2019-05-07,2019-05-07 11:00:00,11,70,0.2,61,0,0,59,63,0,0
2019-05-07,2019-05-07 12:00:00,12,70,0.2,63,0,0,61,66,0,0
2019-05-07,2019-05-07 13:00:00,13,70,0.2,66,0,0,63,67,0,0
2019-05-07,2019-05-07 14:00:00,14,70,0.2,67,0,0,66,68,0,0
2019-05-07,2019-05-07 15:00:00,15,70,0.2,68,0,0,67,70,0,0
2019-05-07,2019-05-07 16:00:00,16,70,0.2,70,0,0,68,68,0,0
2019-05-07,2019-05-07 17:00:00,17,70,0.2,68,0,0,70,67,0,0
2019-05-07,2019-05-07 18:00:00,18,70,0.2,67,0,0,68,64,0,0.1
2019-05-07,2019-05-07 19:00:00,19,70,0.2,64,0.1,0,67,64,0,0.1
2019-05-07,2019-05-07 20:00:00,20,70,0.2,64,0.1,0,64,63,0.1,0
2019-05-07,2019-05-07 21:00:00,21,70,0.2,63,0,0,64,62,0.1,0
2019-05-07,2019-05-07 22:00:00,22,70,0.2,62,0,0,63,61,0,0
2019-05-07,2019-05-07 23:00:00,23,70,0.2,61,0,0,62,58,0,0
2019-05-08,2019-05-08 03:00:00,3,65,0,58,0,0,61,57,0,0
2019-05-08,2019-05-08 04:00:00,4,65,0,57,0,0,58,57,0,0
2019-05-08,2019-05-08 05:00:00,5,65,0,57,0,0,57,56,0,0
2019-05-08,2019-05-08 06:00:00,6,65,0,56,0,0,57,57,0,0
2019-05-08,2019-05-08 07:00:00,7,65,0,57,0,0,56,58,0,0
2019-05-08,2019-05-08 08:00:00,8,65,0,58,0,0,57,59,0,0
2019-05-08,2019-05-08 09:00:00,9,65,0,59,0,0,58,62,0,0
2019-05-08,2019-05-08 10:00:00,10,65,0,62,0,0,59,63,0,0
2019-05-08,2019-05-08 11:00:00,11,65,0,63,0,0,62,63,0,0
2019-05-08,2019-05-08 12:00:00,12,65,0,63,0,0,63,65,0,0
2019-05-08,2019-05-08 13:00:00,13,65,0,65,0,0,63,65,0,0
2019-05-08,2019-05-08 14:00:00,14,65,0,65,0,0,65,64,0,0
2019-05-08,2019-05-08 15:00:00,15,65,0,64,0,0,65,64,0,0
2019-05-08,2019-05-08 16:00:00,16,65,0,64,0,0,64,63,0,0
2019-05-08,2019-05-08 17:00:00,17,65,0,63,0,0,64,62,0,0
2019-05-08,2019-05-08 18:00:00,18,65,0,62,0,0,63,59,0,0
2019-05-08,2019-05-08 19:00:00,19,65,0,59,0,0,62,58,0,0
2019-05-08,2019-05-08 20:00:00,20,65,0,58,0,0,59,57,0,0
2019-05-08,2019-05-08 21:00:00,21,65,0,57,0,0,58,56,0,0
2019-05-08,2019-05-08 22:00:00,22,65,0,56,0,0,57,55,0,0
2019-05-08,2019-05-08 23:00:00,23,65,0,55,0,0,56,53,0,0
2019-05-09,2019-05-09 03:00:00,3,55,0.3,53,0,0,55,52,0,0
2019-05-09,2019-05-09 04:00:00,4,55,0.3,52,0,0,53,53,0,0
2019-05-09,2019-05-09 05:00:00,5,55,0.3,53,0,0,52,52,0,0
2019-05-09,2019-05-09 06:00:00,6,55,0.3,52,0,0,53,52,0,0
2019-05-09,2019-05-09 07:00:00,7,55,0.3,52,0,0,52,53,0,0
2019-05-09,2019-05-09 08:00:00,8,55,0.3,53,0,0,52,54,0,0
2019-05-09,2019-05-09 09:00:00,9,55,0.3,54,0,0,53,55,0,0
2019-05-09,2019-05-09 10:00:00,10,55,0.3,55,0,0,54,55,0,0
2019-05-09,2019-05-09 11:00:00,11,55,0.3,55,0,0,55,55,0,0
2019-05-09,2019-05-09 12:00:00,12,55,0.3,55,0,0,55,55,0,0
2019-05-09,2019-05-09 13:00:00,13,55,0.3,55,0,0,55,55,0,0.3
2019-05-09,2019-05-09 14:00:00,14,55,0.3,55,0.3,0,55,54,0,0
2019-05-09,2019-05-09 15:00:00,15,55,0.3,54,0,0,55,54,0.3,0
2019-05-09,2019-05-09 16:00:00,16,55,0.3,54,0,0,54,54,0,0
2019-05-09,2019-05-09 17:00:00,17,55,0.3,54,0,0,54,54,0,0
2019-05-09,2019-05-09 18:00:00,18,55,0.3,54,0,0,54,54,0,0
2019-05-09,2019-05-09 19:00:00,19,55,0.3,54,0,0,54,54,0,0
2019-05-09,2019-05-09 20:00:00,20,55,0.3,54,0,0,54,54,0,0
2019-05-09,2019-05-09 21:00:00,21,55,0.3,54,0,0,54,55,0,0
2019-05-09,2019-05-09 22:00:00,22,55,0.3,55,0,0,54,55,0,0
2019-05-09,2019-05-09 23:00:00,23,55,0.3,55,0,0,55,56,0,0.3
2019-05-10,2019-05-10 03:00:00,3,73,3.8,56,0.3,0,55,56,0,0
2019-05-10,2019-05-10 04:00:00,4,73,3.8,56,0,0,56,58,0.3,0
2019-05-10,2019-05-10 05:00:00,5,73,3.8,58,0,0,56,59,0,0
2019-05-10,2019-05-10 06:00:00,6,73,3.8,59,0,0,58,59,0,0
2019-05-10,2019-05-10 07:00:00,7,73,3.8,59,0,0,59,61,0,0
2019-05-10,2019-05-10 08:00:00,8,73,3.8,61,0,0,59,63,0,0
2019-05-10,2019-05-10 09:00:00,9,73,3.8,63,0,0,61,67,0,0
2019-05-10,2019-05-10 10:00:00,10,73,3.8,67,0,0,63,68,0,0
2019-05-10,2019-05-10 11:00:00,11,73,3.8,68,0,0,67,70,0,0.1
2019-05-10,2019-05-10 12:00:00,12,73,3.8,70,0.1,0,68,69,0,0.5
2019-05-10,2019-05-10 13:00:00,13,73,3.8,69,0.5,0,70,71,0.1,0
2019-05-10,2019-05-10 14:00:00,14,73,3.8,71,0,0,69,71,0.5,0
2019-05-10,2019-05-10 15:00:00,15,73,3.8,71,0,0,71,71,0,0.1
2019-05-10,2019-05-10 16:00:00,16,73,3.8,71,0.1,0,71,73,0,0
2019-05-10,2019-05-10 17:00:00,17,73,3.8,73,0,0,71,72,0.1,0
2019-05-10,2019-05-10 18:00:00,18,73,3.8,72,0,0,73,70,0,0
2019-05-10,2019-05-10 19:00:00,19,73,3.8,70,0,0,72,69,0,0.1
2019-05-10,2019-05-10 20:00:00,20,73,3.8,69,0.1,0,70,69,0,1.4
2019-05-10,2019-05-10 21:00:00,21,73,3.8,69,1.4,0,69,68,0.1,1.2
2019-05-10,2019-05-10 22:00:00,22,73,3.8,68,1.2,0,69,67,1.4,0.1
2019-05-10,2019-05-10 23:00:00,23,73,3.8,67,0.1,0,68,63,1.2,0.2
2019-05-11,2019-05-11 03:00:00,3,66,0.5,63,0.2,0,67,61,0.1,0
2019-05-11,2019-05-11 04:00:00,4,66,0.5,61,0,0,63,58,0.2,0
2019-05-11,2019-05-11 05:00:00,5,66,0.5,58,0,0,61,57,0,0
2019-05-11,2019-05-11 06:00:00,6,66,0.5,57,0,0,58,57,0,0
2019-05-11,2019-05-11 07:00:00,7,66,0.5,57,0,0,57,56,0,0
2019-05-11,2019-05-11 08:00:00,8,66,0.5,56,0,0,57,57,0,0
2019-05-11,2019-05-11 09:00:00,9,66,0.5,57,0,0,56,59,0,0
2019-05-11,2019-05-11 10:00:00,10,66,0.5,59,0,0,57,60,0,0
2019-05-11,2019-05-11 11:00:00,11,66,0.5,60,0,0,59,62,0,0
2019-05-11,2019-05-11 12:00:00,12,66,0.5,62,0,0,60,63,0,0
2019-05-11,2019-05-11 13:00:00,13,66,0.5,63,0,0,62,65,0,0
2019-05-11,2019-05-11 14:00:00,14,66,0.5,65,0,0,63,66,0,0
2019-05-11,2019-05-11 15:00:00,15,66,0.5,66,0,0,65,66,0,0
2019-05-11,2019-05-11 16:00:00,16,66,0.5,66,0,0,66,64,0,0
2019-05-11,2019-05-11 17:00:00,17,66,0.5,64,0,0,66,64,0,0
2019-05-11,2019-05-11 18:00:00,18,66,0.5,64,0,0,64,65,0,0
2019-05-11,2019-05-11 19:00:00,19,66,0.5,65,0,0,64,62,0,0
2019-05-11,2019-05-11 20:00:00,20,66,0.5,62,0,0,65,61,0,0.3
2019-05-11,2019-05-11 21:00:00,21,66,0.5,61,0.3,0,62,59,0,0
2019-05-11,2019-05-11 22:00:00,22,66,0.5,59,0,0,61,58,0.3,0
2019-05-11,2019-05-11 23:00:00,23,66,0.5,58,0,0,59,53,0,0.9
2019-05-12,2019-05-12 03:00:00,3,53,21.3,53,0.9,0,58,51,0,1.3
2019-05-12,2019-05-12 04:00:00,4,53,21.3,51,1.3,0,53,50,0.9,1.2
2019-05-12,2019-05-12 05:00:00,5,53,21.3,50,1.2,0,51,49,1.3,0.6
2019-05-12,2019-05-12 06:00:00,6,53,21.3,49,0.6,0,50,49,1.2,0.9
2019-05-12,2019-05-12 07:00:00,7,53,21.3,49,0.9,0,49,49,0.6,0.6
2019-05-12,2019-05-12 08:00:00,8,53,21.3,49,0.6,0,49,49,0.9,0.4
2019-05-12,2019-05-12 09:00:00,9,53,21.3,49,0.4,0,49,48,0.6,0.5
2019-05-12,2019-05-12 10:00:00,10,53,21.3,48,0.5,0,49,47,0.4,0.6
2019-05-12,2019-05-12 11:00:00,11,53,21.3,47,0.6,0,48,47,0.5,1.8
2019-05-12,2019-05-12 12:00:00,12,53,21.3,47,1.8,0,47,47,0.6,2.1
2019-05-12,2019-05-12 13:00:00,13,53,21.3,47,2.1,0,47,47,1.8,2.9
2019-05-12,2019-05-12 14:00:00,14,53,21.3,47,2.9,0,47,46,2.1,2.7
2019-05-12,2019-05-12 15:00:00,15,53,21.3,46,2.7,0,47,46,2.9,2.3
2019-05-12,2019-05-12 16:00:00,16,53,21.3,46,2.3,0,46,46,2.7,1.4
2019-05-12,2019-05-12 17:00:00,17,53,21.3,46,1.4,0,46,45,2.3,1
2019-05-12,2019-05-12 18:00:00,18,53,21.3,45,1,0,46,45,1.4,0.1
2019-05-12,2019-05-12 19:00:00,19,53,21.3,45,0.1,0,45,44,1,0
2019-05-12,2019-05-12 20:00:00,20,53,21.3,44,0,0,45,44,0.1,0
2019-05-12,2019-05-12 21:00:00,21,53,21.3,44,0,0,44,44,0,0
2019-05-12,2019-05-12 22:00:00,22,53,21.3,44,0,0,44,44,0,0
2019-05-12,2019-05-12 23:00:00,23,53,21.3,44,0,0,44,45,0,0
2019-05-13,2019-05-13 03:00:00,3,49,12.2,45,0,0,44,45,0,0
2019-05-13,2019-05-13 04:00:00,4,49,12.2,45,0,0,45,46,0,0
2019-05-13,2019-05-13 05:00:00,5,49,12.2,46,0,0,45,46,0,0
2019-05-13,2019-05-13 06:00:00,6,49,12.2,46,0,0,46,47,0,0
2019-05-13,2019-05-13 07:00:00,7,49,12.2,47,0,0,46,47,0,0
2019-05-13,2019-05-13 08:00:00,8,49,12.2,47,0,0,47,48,0,0
2019-05-13,2019-05-13 09:00:00,9,49,12.2,48,0,0,47,49,0,0
2019-05-13,2019-05-13 10:00:00,10,49,12.2,49,0,0,48,49,0,0.4
2019-05-13,2019-05-13 11:00:00,11,49,12.2,49,0.4,0,49,49,0,0.5
2019-05-13,2019-05-13 12:00:00,12,49,12.2,49,0.5,0,49,49,0.4,0.7
2019-05-13,2019-05-13 13:00:00,13,49,12.2,49,0.7,0,49,48,0.5,1.5
2019-05-13,2019-05-13 14:00:00,14,49,12.2,48,1.5,0,49,48,0.7,1.6
2019-05-13,2019-05-13 15:00:00,15,49,12.2,48,1.6,0,48,47,1.5,1.9
2019-05-13,2019-05-13 16:00:00,16,49,12.2,47,1.9,0,48,48,1.6,2.4
2019-05-13,2019-05-13 17:00:00,17,49,12.2,48,2.4,0,47,47,1.9,1.8
2019-05-13,2019-05-13 18:00:00,18,49,12.2,47,1.8,0,48,47,2.4,1
2019-05-13,2019-05-13 19:00:00,19,49,12.2,47,1,0,47,47,1.8,0.3
2019-05-13,2019-05-13 20:00:00,20,49,12.2,47,0.3,0,47,46,1,0.1
2019-05-13,2019-05-13 21:00:00,21,49,12.2,46,0.1,0,47,46,0.3,0
2019-05-13,2019-05-13 22:00:00,22,49,12.2,46,0,0,46,46,0.1,0
2019-05-13,2019-05-13 23:00:00,23,49,12.2,46,0,0,46,44,0,0
2019-05-14,2019-05-14 03:00:00,3,51,5.5,44,0,0,46,44,0,0
2019-05-14,2019-05-14 04:00:00,4,51,5.5,44,0,0,44,45,0,0
2019-05-14,2019-05-14 05:00:00,5,51,5.5,45,0,0,44,45,0,0
2019-05-14,2019-05-14 06:00:00,6,51,5.5,45,0,0,45,45,0,0
2019-05-14,2019-05-14 07:00:00,7,51,5.5,45,0,0,45,46,0,0.1
2019-05-14,2019-05-14 08:00:00,8,51,5.5,46,0.1,0,45,47,0,0
2019-05-14,2019-05-14 09:00:00,9,51,5.5,47,0,0,46,48,0.1,0.1
2019-05-14,2019-05-14 10:00:00,10,51,5.5,48,0.1,0,47,49,0,0.1
2019-05-14,2019-05-14 11:00:00,11,51,5.5,49,0.1,0,48,49,0.1,0
2019-05-14,2019-05-14 12:00:00,12,51,5.5,49,0,0,49,49,0.1,0.1
2019-05-14,2019-05-14 13:00:00,13,51,5.5,49,0.1,0,49,50,0,0.1
2019-05-14,2019-05-14 14:00:00,14,51,5.5,50,0.1,0,49,50,0.1,0.1
2019-05-14,2019-05-14 15:00:00,15,51,5.5,50,0.1,0,50,50,0.1,0.2
2019-05-14,2019-05-14 16:00:00,16,51,5.5,50,0.2,0,50,51,0.1,0.5
2019-05-14,2019-05-14 17:00:00,17,51,5.5,51,0.5,0,50,50,0.2,1
2019-05-14,2019-05-14 18:00:00,18,51,5.5,50,1,0,51,49,0.5,1.2
2019-05-14,2019-05-14 19:00:00,19,51,5.5,49,1.2,0,50,48,1,0.7
2019-05-14,2019-05-14 20:00:00,20,51,5.5,48,0.7,0,49,48,1.2,0.5
2019-05-14,2019-05-14 21:00:00,21,51,5.5,48,0.5,0,48,47,0.7,0.5
2019-05-14,2019-05-14 22:00:00,22,51,5.5,47,0.5,0,48,46,0.5,0.3
2019-05-14,2019-05-14 23:00:00,23,51,5.5,46,0.3,0,47,45,0.5,0
2019-05-15,2019-05-15 03:00:00,3,66,0,45,0,0,46,44,0.3,0
2019-05-15,2019-05-15 04:00:00,4,66,0,44,0,0,45,45,0,0
2019-05-15,2019-05-15 05:00:00,5,66,0,45,0,0,44,46,0,0
2019-05-15,2019-05-15 06:00:00,6,66,0,46,0,0,45,48,0,0
2019-05-15,2019-05-15 07:00:00,7,66,0,48,0,0,46,51,0,0
2019-05-15,2019-05-15 08:00:00,8,66,0,51,0,0,48,52,0,0
2019-05-15,2019-05-15 09:00:00,9,66,0,52,0,0,51,55,0,0
2019-05-15,2019-05-15 10:00:00,10,66,0,55,0,0,52,58,0,0
2019-05-15,2019-05-15 11:00:00,11,66,0,58,0,0,55,61,0,0
2019-05-15,2019-05-15 12:00:00,12,66,0,61,0,0,58,63,0,0
2019-05-15,2019-05-15 13:00:00,13,66,0,63,0,0,61,65,0,0
2019-05-15,2019-05-15 14:00:00,14,66,0,65,0,0,63,65,0,0
2019-05-15,2019-05-15 15:00:00,15,66,0,65,0,0,65,66,0,0
2019-05-15,2019-05-15 16:00:00,16,66,0,66,0,0,65,64,0,0
2019-05-15,2019-05-15 17:00:00,17,66,0,64,0,0,66,65,0,0
2019-05-15,2019-05-15 18:00:00,18,66,0,65,0,0,64,62,0,0
2019-05-15,2019-05-15 19:00:00,19,66,0,62,0,0,65,62,0,0
2019-05-15,2019-05-15 20:00:00,20,66,0,62,0,0,62,61,0,0
2019-05-15,2019-05-15 21:00:00,21,66,0,61,0,0,62,60,0,0
2019-05-15,2019-05-15 22:00:00,22,66,0,60,0,0,61,60,0,0
2019-05-15,2019-05-15 23:00:00,23,66,0,60,0,0,60,55,0,0.3
2019-05-16,2019-05-16 03:00:00,3,69,0.7,55,0.3,0,60,54,0,0.1
2019-05-16,2019-05-16 04:00:00,4,69,0.7,54,0.1,0,55,52,0.3,0
