date,hour_timestamp,start_hour,daily_hi_max,daily_total_precip,hourly_hi,hourly_precip,rainy_day,HI_t-1,HI_t+1,precip_t-1,precip_t+1
2022-05-04,2022-05-04 12:00:00,12,61,6.4,56,0.7,0,54,57,0,1.1
2022-05-04,2022-05-04 13:00:00,13,61,6.4,57,1.1,0,56,58,0.7,0
2022-05-04,2022-05-04 14:00:00,14,61,6.4,58,0,0,57,60,1.1,0
2022-05-04,2022-05-04 15:00:00,15,61,6.4,60,0,0,58,61,0,0
2022-05-04,2022-05-04 16:00:00,16,61,6.4,61,0,0,60,60,0,0
2022-05-04,2022-05-04 17:00:00,17,61,6.4,60,0,0,61,61,0,0
2022-05-04,2022-05-04 18:00:00,18,61,6.4,61,0,0,60,61,0,0
2022-05-04,2022-05-04 19:00:00,19,61,6.4,61,0,0,61,61,0,0
2022-05-04,2022-05-04 20:00:00,20,61,6.4,61,0,0,61,60,0,0
2022-05-04,2022-05-04 21:00:00,21,61,6.4,60,0,0,61,57,0,0
2022-05-04,2022-05-04 22:00:00,22,61,6.4,57,0,0,60,58,0,0
2022-05-04,2022-05-04 23:00:00,23,61,6.4,58,0,0,57,56,0,0
2022-05-05,2022-05-05 03:00:00,3,68,0,56,0,0,58,56,0,0
2022-05-05,2022-05-05 04:00:00,4,68,0,56,0,0,56,56,0,0
2022-05-05,2022-05-05 05:00:00,5,68,0,56,0,0,56,56,0,0
2022-05-05,2022-05-05 06:00:00,6,68,0,56,0,0,56,58,0,0
2022-05-05,2022-05-05 07:00:00,7,68,0,58,0,0,56,59,0,0
2022-05-05,2022-05-05 08:00:00,8,68,0,59,0,0,58,61,0,0
2022-05-05,2022-05-05 09:00:00,9,68,0,61,0,0,59,62,0,0
2022-05-05,2022-05-05 10:00:00,10,68,0,62,0,0,61,63,0,0
2022-05-05,2022-05-05 11:00:00,11,68,0,63,0,0,62,64,0,0
2022-05-05,2022-05-05 12:00:00,12,68,0,64,0,0,63,64,0,0
2022-05-05,2022-05-05 13:00:00,13,68,0,64,0,0,64,66,0,0
2022-05-05,2022-05-05 14:00:00,14,68,0,66,0,0,64,67,0,0
2022-05-05,2022-05-05 15:00:00,15,68,0,67,0,0,66,68,0,0
2022-05-05,2022-05-05 16:00:00,16,68,0,68,0,0,67,66,0,0
2022-05-05,2022-05-05 17:00:00,17,68,0,66,0,0,68,63,0,0
2022-05-05,2022-05-05 18:00:00,18,68,0,63,0,0,66,63,0,0
2022-05-05,2022-05-05 19:00:00,19,68,0,63,0,0,63,61,0,0
2022-05-05,2022-05-05 20:00:00,20,68,0,61,0,0,63,60,0,0
2022-05-05,2022-05-05 21:00:00,21,68,0,60,0,0,61,58,0,0
2022-05-05,2022-05-05 22:00:00,22,68,0,58,0,0,60,58,0,0
2022-05-05,2022-05-05 23:00:00,23,68,0,58,0,0,58,57,0,0
2022-05-06,2022-05-06 03:00:00,3,59,20.4,57,0,0,58,56,0,0
2022-05-06,2022-05-06 04:00:00,4,59,20.4,56,0,0,57,57,0,0
2022-05-06,2022-05-06 05:00:00,5,59,20.4,57,0,0,56,57,0,0.1
2022-05-06,2022-05-06 06:00:00,6,59,20.4,57,0.1,0,57,56,0,0.2
2022-05-06,2022-05-06 07:00:00,7,59,20.4,56,0.2,0,57,56,0.1,0.3
2022-05-06,2022-05-06 08:00:00,8,59,20.4,56,0.3,0,56,58,0.2,0.4
2022-05-06,2022-05-06 09:00:00,9,59,20.4,58,0.4,0,56,59,0.3,0.5
2022-05-06,2022-05-06 10:00:00,10,59,20.4,59,0.5,0,58,58,0.4,0.6
2022-05-06,2022-05-06 11:00:00,11,59,20.4,58,0.6,0,59,57,0.5,0.7
2022-05-06,2022-05-06 12:00:00,12,59,20.4,57,0.7,0,58,56,0.6,0.9
2022-05-06,2022-05-06 13:00:00,13,59,20.4,56,0.9,0,57,56,0.7,1.3
2022-05-06,2022-05-06 14:00:00,14,59,20.4,56,1.3,0,56,54,0.9,1.5
2022-05-06,2022-05-06 15:00:00,15,59,20.4,54,1.5,0,56,53,1.3,1.6
2022-05-06,2022-05-06 16:00:00,16,59,20.4,53,1.6,0,54,52,1.5,1.9
2022-05-06,2022-05-06 17:00:00,17,59,20.4,52,1.9,0,53,52,1.6,2
2022-05-06,2022-05-06 18:00:00,18,59,20.4,52,2,0,52,51,1.9,1.9
2022-05-06,2022-05-06 19:00:00,19,59,20.4,51,1.9,0,52,51,2,1.5
2022-05-06,2022-05-06 20:00:00,20,59,20.4,51,1.5,0,51,51,1.9,1.6
2022-05-06,2022-05-06 21:00:00,21,59,20.4,51,1.6,0,51,50,1.5,1.7
2022-05-06,2022-05-06 22:00:00,22,59,20.4,50,1.7,0,51,50,1.6,1.7
2022-05-06,2022-05-06 23:00:00,23,59,20.4,50,1.7,0,50,50,1.7,1.2
2022-05-07,2022-05-07 03:00:00,3,51,18.5,50,1.2,0,50,51,1.7,1.1
2022-05-07,2022-05-07 04:00:00,4,51,18.5,51,1.1,0,50,51,1.2,1.1
2022-05-07,2022-05-07 05:00:00,5,51,18.5,51,1.1,0,51,51,1.1,1.2
2022-05-07,2022-05-07 06:00:00,6,51,18.5,51,1.2,0,51,51,1.1,1
2022-05-07,2022-05-07 07:00:00,7,51,18.5,51,1,0,51,51,1.2,0.4
2022-05-07,2022-05-07 08:00:00,8,51,18.5,51,0.4,0,51,51,1,0.5
2022-05-07,2022-05-07 09:00:00,9,51,18.5,51,0.5,0,51,50,0.4,0.5
2022-05-07,2022-05-07 10:00:00,10,51,18.5,50,0.5,0,51,49,0.5,0.4
2022-05-07,2022-05-07 11:00:00,11,51,18.5,49,0.4,0,50,49,0.5,0.6
2022-05-07,2022-05-07 12:00:00,12,51,18.5,49,0.6,0,49,48,0.4,0.5
2022-05-07,2022-05-07 13:00:00,13,51,18.5,48,0.5,0,49,48,0.6,1.4
2022-05-07,2022-05-07 14:00:00,14,51,18.5,48,1.4,0,48,48,0.5,1.3
2022-05-07,2022-05-07 15:00:00,15,51,18.5,48,1.3,0,48,48,1.4,1.2
2022-05-07,2022-05-07 16:00:00,16,51,18.5,48,1.2,0,48,47,1.3,0.8
2022-05-07,2022-05-07 17:00:00,17,51,18.5,47,0.8,0,48,46,1.2,0.8
2022-05-07,2022-05-07 18:00:00,18,51,18.5,46,0.8,0,47,46,0.8,1.2
2022-05-07,2022-05-07 19:00:00,19,51,18.5,46,1.2,0,46,46,0.8,1.1
2022-05-07,2022-05-07 20:00:00,20,51,18.5,46,1.1,0,46,45,1.2,0.8
2022-05-07,2022-05-07 21:00:00,21,51,18.5,45,0.8,0,46,45,1.1,0.8
2022-05-07,2022-05-07 22:00:00,22,51,18.5,45,0.8,0,45,44,0.8,0.6
2022-05-07,2022-05-07 23:00:00,23,51,18.5,44,0.6,0,45,44,0.8,0.3
2022-05-08,2022-05-08 03:00:00,3,56,1.7,44,0.3,0,44,44,0.6,0.2
2022-05-08,2022-05-08 04:00:00,4,56,1.7,44,0.2,0,44,45,0.3,0.1
2022-05-08,2022-05-08 05:00:00,5,56,1.7,45,0.1,0,44,45,0.2,0.2
2022-05-08,2022-05-08 06:00:00,6,56,1.7,45,0.2,0,45,45,0.1,0.2
2022-05-08,2022-05-08 07:00:00,7,56,1.7,45,0.2,0,45,46,0.2,0.1
2022-05-08,2022-05-08 08:00:00,8,56,1.7,46,0.1,0,45,48,0.2,0.1
2022-05-08,2022-05-08 09:00:00,9,56,1.7,48,0.1,0,46,50,0.1,0.1
2022-05-08,2022-05-08 10:00:00,10,56,1.7,50,0.1,0,48,52,0.1,0.1
2022-05-08,2022-05-08 11:00:00,11,56,1.7,52,0.1,0,50,53,0.1,0.1
2022-05-08,2022-05-08 12:00:00,12,56,1.7,53,0.1,0,52,54,0.1,0.2
2022-05-08,2022-05-08 13:00:00,13,56,1.7,54,0.2,0,53,55,0.1,0
2022-05-08,2022-05-08 14:00:00,14,56,1.7,55,0,0,54,55,0.2,0
2022-05-08,2022-05-08 15:00:00,15,56,1.7,55,0,0,55,56,0,0
2022-05-08,2022-05-08 16:00:00,16,56,1.7,56,0,0,55,56,0,0
2022-05-08,2022-05-08 17:00:00,17,56,1.7,56,0,0,56,55,0,0
2022-05-08,2022-05-08 18:00:00,18,56,1.7,55,0,0,56,54,0,0
2022-05-08,2022-05-08 19:00:00,19,56,1.7,54,0,0,55,53,0,0
2022-05-08,2022-05-08 20:00:00,20,56,1.7,53,0,0,54,52,0,0
2022-05-08,2022-05-08 21:00:00,21,56,1.7,52,0,0,53,50,0,0
2022-05-08,2022-05-08 22:00:00,22,56,1.7,50,0,0,52,49,0,0
2022-05-08,2022-05-08 23:00:00,23,56,1.7,49,0,0,50,45,0,0
2022-05-09,2022-05-09 03:00:00,3,66,0,45,0,0,49,44,0,0
2022-05-09,2022-05-09 04:00:00,4,66,0,44,0,0,45,45,0,0
2022-05-09,2022-05-09 05:00:00,5,66,0,45,0,0,44,46,0,0
2022-05-09,2022-05-09 06:00:00,6,66,0,46,0,0,45,48,0,0
2022-05-09,2022-05-09 07:00:00,7,66,0,48,0,0,46,50,0,0
2022-05-09,2022-05-09 08:00:00,8,66,0,50,0,0,48,52,0,0
2022-05-09,2022-05-09 09:00:00,9,66,0,52,0,0,50,57,0,0
2022-05-09,2022-05-09 10:00:00,10,66,0,57,0,0,52,59,0,0
2022-05-09,2022-05-09 11:00:00,11,66,0,59,0,0,57,61,0,0
2022-05-09,2022-05-09 12:00:00,12,66,0,61,0,0,59,63,0,0
2022-05-09,2022-05-09 13:00:00,13,66,0,63,0,0,61,64,0,0
2022-05-09,2022-05-09 14:00:00,14,66,0,64,0,0,63,66,0,0
2022-05-09,2022-05-09 15:00:00,15,66,0,66,0,0,64,66,0,0
2022-05-09,2022-05-09 16:00:00,16,66,0,66,0,0,66,65,0,0
2022-05-09,2022-05-09 17:00:00,17,66,0,65,0,0,66,64,0,0
2022-05-09,2022-05-09 18:00:00,18,66,0,64,0,0,65,61,0,0
2022-05-09,2022-05-09 19:00:00,19,66,0,61,0,0,64,59,0,0
2022-05-09,2022-05-09 20:00:00,20,66,0,59,0,0,61,57,0,0
2022-05-09,2022-05-09 21:00:00,21,66,0,57,0,0,59,53,0,0
2022-05-09,2022-05-09 22:00:00,22,66,0,53,0,0,57,52,0,0
2022-05-09,2022-05-09 23:00:00,23,66,0,52,0,0,53,49,0,0
2022-05-10,2022-05-10 03:00:00,3,68,0,49,0,0,52,48,0,0
2022-05-10,2022-05-10 04:00:00,4,68,0,48,0,0,49,50,0,0
2022-05-10,2022-05-10 05:00:00,5,68,0,50,0,0,48,51,0,0
2022-05-10,2022-05-10 06:00:00,6,68,0,51,0,0,50,52,0,0
2022-05-10,2022-05-10 07:00:00,7,68,0,52,0,0,51,54,0,0
2022-05-10,2022-05-10 08:00:00,8,68,0,54,0,0,52,57,0,0
2022-05-10,2022-05-10 09:00:00,9,68,0,57,0,0,54,60,0,0
2022-05-10,2022-05-10 10:00:00,10,68,0,60,0,0,57,62,0,0
2022-05-10,2022-05-10 11:00:00,11,68,0,62,0,0,60,66,0,0
2022-05-10,2022-05-10 12:00:00,12,68,0,66,0,0,62,66,0,0
2022-05-10,2022-05-10 13:00:00,13,68,0,66,0,0,66,67,0,0
2022-05-10,2022-05-10 14:00:00,14,68,0,67,0,0,66,68,0,0
2022-05-10,2022-05-10 15:00:00,15,68,0,68,0,0,67,67,0,0
2022-05-10,2022-05-10 16:00:00,16,68,0,67,0,0,68,65,0,0
2022-05-10,2022-05-10 17:00:00,17,68,0,65,0,0,67,64,0,0
2022-05-10,2022-05-10 18:00:00,18,68,0,64,0,0,65,62,0,0
2022-05-10,2022-05-10 19:00:00,19,68,0,62,0,0,64,60,0,0
2022-05-10,2022-05-10 20:00:00,20,68,0,60,0,0,62,58,0,0
2022-05-10,2022-05-10 21:00:00,21,68,0,58,0,0,60,56,0,0
2022-05-10,2022-05-10 22:00:00,22,68,0,56,0,0,58,55,0,0
2022-05-10,2022-05-10 23:00:00,23,68,0,55,0,0,56,51,0,0
2022-05-11,2022-05-11 03:00:00,3,69,0,51,0,0,55,50,0,0
2022-05-11,2022-05-11 04:00:00,4,69,0,50,0,0,51,52,0,0
2022-05-11,2022-05-11 05:00:00,5,69,0,52,0,0,50,53,0,0
2022-05-11,2022-05-11 06:00:00,6,69,0,53,0,0,52,54,0,0
2022-05-11,2022-05-11 07:00:00,7,69,0,54,0,0,53,56,0,0
2022-05-11,2022-05-11 08:00:00,8,69,0,56,0,0,54,58,0,0
2022-05-11,2022-05-11 09:00:00,9,69,0,58,0,0,56,62,0,0
2022-05-11,2022-05-11 10:00:00,10,69,0,62,0,0,58,64,0,0
2022-05-11,2022-05-11 11:00:00,11,69,0,64,0,0,62,66,0,0
2022-05-11,2022-05-11 12:00:00,12,69,0,66,0,0,64,69,0,0
2022-05-11,2022-05-11 13:00:00,13,69,0,69,0,0,66,68,0,0
2022-05-11,2022-05-11 14:00:00,14,69,0,68,0,0,69,69,0,0
2022-05-11,2022-05-11 15:00:00,15,69,0,69,0,0,68,68,0,0
2022-05-11,2022-05-11 16:00:00,16,69,0,68,0,0,69,68,0,0
2022-05-11,2022-05-11 17:00:00,17,69,0,68,0,0,68,67,0,0
2022-05-11,2022-05-11 18:00:00,18,69,0,67,0,0,68,67,0,0
2022-05-11,2022-05-11 19:00:00,19,69,0,67,0,0,67,63,0,0
2022-05-11,2022-05-11 20:00:00,20,69,0,63,0,0,67,60,0,0
2022-05-11,2022-05-11 21:00:00,21,69,0,60,0,0,63,60,0,0
2022-05-11,2022-05-11 22:00:00,22,69,0,60,0,0,60,60,0,0
2022-05-11,2022-05-11 23:00:00,23,69,0,60,0,0,60,57,0,0
2022-05-12,2022-05-12 03:00:00,3,70,0,57,0,0,60,56,0,0
2022-05-12,2022-05-12 04:00:00,4,70,0,56,0,0,57,59,0,0
2022-05-12,2022-05-12 05:00:00,5,70,0,59,0,0,56,59,0,0
2022-05-12,2022-05-12 06:00:00,6,70,0,59,0,0,59,60,0,0
2022-05-12,2022-05-12 07:00:00,7,70,0,60,0,0,59,60,0,0
2022-05-12,2022-05-12 08:00:00,8,70,0,60,0,0,60,61,0,0
2022-05-12,2022-05-12 09:00:00,9,70,0,61,0,0,60,64,0,0
2022-05-12,2022-05-12 10:00:00,10,70,0,64,0,0,61,66,0,0
2022-05-12,2022-05-12 11:00:00,11,70,0,66,0,0,64,67,0,0
2022-05-12,2022-05-12 12:00:00,12,70,0,67,0,0,66,68,0,0
2022-05-12,2022-05-12 13:00:00,13,70,0,68,0,0,67,69,0,0
2022-05-12,2022-05-12 14:00:00,14,70,0,69,0,0,68,70,0,0
2022-05-12,2022-05-12 15:00:00,15,70,0,70,0,0,69,70,0,0
2022-05-12,2022-05-12 16:00:00,16,70,0,70,0,0,70,68,0,0
2022-05-12,2022-05-12 17:00:00,17,70,0,68,0,0,70,67,0,0
2022-05-12,2022-05-12 18:00:00,18,70,0,67,0,0,68,65,0,0
2022-05-12,2022-05-12 19:00:00,19,70,0,65,0,0,67,64,0,0
2022-05-12,2022-05-12 20:00:00,20,70,0,64,0,0,65,62,0,0
2022-05-12,2022-05-12 21:00:00,21,70,0,62,0,0,64,61,0,0
2022-05-12,2022-05-12 22:00:00,22,70,0,61,0,0,62,60,0,0
2022-05-12,2022-05-12 23:00:00,23,70,0,60,0,0,61,59,0,0
2022-05-13,2022-05-13 03:00:00,3,69,0.2,59,0,0,60,59,0,0
2022-05-13,2022-05-13 04:00:00,4,69,0.2,59,0,0,59,60,0,0
2022-05-13,2022-05-13 05:00:00,5,69,0.2,60,0,0,59,60,0,0
2022-05-13,2022-05-13 06:00:00,6,69,0.2,60,0,0,60,61,0,0
2022-05-13,2022-05-13 07:00:00,7,69,0.2,61,0,0,60,61,0,0
2022-05-13,2022-05-13 08:00:00,8,69,0.2,61,0,0,61,62,0,0
2022-05-13,2022-05-13 09:00:00,9,69,0.2,62,0,0,61,65,0,0
2022-05-13,2022-05-13 10:00:00,10,69,0.2,65,0,0,62,67,0,0
2022-05-13,2022-05-13 11:00:00,11,69,0.2,67,0,0,65,68,0,0
2022-05-13,2022-05-13 12:00:00,12,69,0.2,68,0,0,67,69,0,0
2022-05-13,2022-05-13 13:00:00,13,69,0.2,69,0,0,68,69,0,0
2022-05-13,2022-05-13 14:00:00,14,69,0.2,69,0,0,69,68,0,0
2022-05-13,2022-05-13 15:00:00,15,69,0.2,68,0,0,69,68,0,0.1
2022-05-13,2022-05-13 16:00:00,16,69,0.2,68,0.1,0,68,64,0,0.1
2022-05-13,2022-05-13 17:00:00,17,69,0.2,64,0.1,0,68,63,0.1,0
2022-05-13,2022-05-13 18:00:00,18,69,0.2,63,0,0,64,63,0.1,0
2022-05-13,2022-05-13 19:00:00,19,69,0.2,63,0,0,63,63,0,0
2022-05-13,2022-05-13 20:00:00,20,69,0.2,63,0,0,63,64,0,0
2022-05-13,2022-05-13 21:00:00,21,69,0.2,64,0,0,63,62,0,0
2022-05-13,2022-05-13 22:00:00,22,69,0.2,62,0,0,64,61,0,0
2022-05-13,2022-05-13 23:00:00,23,69,0.2,61,0,0,62,60,0,0
2022-05-14,2022-05-14 03:00:00,3,70,7.9,60,0,0,61,60,0,0
2022-05-14,2022-05-14 04:00:00,4,70,7.9,60,0,0,60,62,0,0
2022-05-14,2022-05-14 05:00:00,5,70,7.9,62,0,0,60,63,0,0
2022-05-14,2022-05-14 06:00:00,6,70,7.9,63,0,0,62,64,0,0
2022-05-14,2022-05-14 07:00:00,7,70,7.9,64,0,0,63,65,0,0
2022-05-14,2022-05-14 08:00:00,8,70,7.9,65,0,0,64,67,0,0
2022-05-14,2022-05-14 09:00:00,9,70,7.9,67,0,0,65,68,0,0
2022-05-14,2022-05-14 10:00:00,10,70,7.9,68,0,0,67,68,0,0.1
2022-05-14,2022-05-14 11:00:00,11,70,7.9,68,0.1,0,68,67,0,0
2022-05-14,2022-05-14 12:00:00,12,70,7.9,67,0,0,68,68,0.1,0
2022-05-14,2022-05-14 13:00:00,13,70,7.9,68,0,0,67,70,0,0.6
2022-05-14,2022-05-14 14:00:00,14,70,7.9,70,0.6,0,68,67,0,1.4
2022-05-14,2022-05-14 15:00:00,15,70,7.9,67,1.4,0,70,68,0.6,1.1
2022-05-14,2022-05-14 16:00:00,16,70,7.9,68,1.1,0,67,66,1.4,1
2022-05-14,2022-05-14 17:00:00,17,70,7.9,66,1,0,68,65,1.1,0.7
2022-05-14,2022-05-14 18:00:00,18,70,7.9,65,0.7,0,66,64,1,0.4
2022-05-14,2022-05-14 19:00:00,19,70,7.9,64,0.4,0,65,63,0.7,0.3
2022-05-14,2022-05-14 20:00:00,20,70,7.9,63,0.3,0,64,63,0.4,0.4
2022-05-14,2022-05-14 21:00:00,21,70,7.9,63,0.4,0,63,62,0.3,0.9
2022-05-14,2022-05-14 22:00:00,22,70,7.9,62,0.9,0,63,62,0.4,1
2022-05-14,2022-05-14 23:00:00,23,70,7.9,62,1,0,62,60,0.9,0.1
2022-05-15,2022-05-15 03:00:00,3,73,0.6,60,0.1,0,62,60,1,0
2022-05-15,2022-05-15 04:00:00,4,73,0.6,60,0,0,60,62,0.1,0
2022-05-15,2022-05-15 05:00:00,5,73,0.6,62,0,0,60,63,0,0
2022-05-15,2022-05-15 06:00:00,6,73,0.6,63,0,0,62,64,0,0
2022-05-15,2022-05-15 07:00:00,7,73,0.6,64,0,0,63,65,0,0
2022-05-15,2022-05-15 08:00:00,8,73,0.6,65,0,0,64,67,0,0
2022-05-15,2022-05-15 09:00:00,9,73,0.6,67,0,0,65,69,0,0.1
2022-05-15,2022-05-15 10:00:00,10,73,0.6,69,0.1,0,67,69,0,0.1
2022-05-15,2022-05-15 11:00:00,11,73,0.6,69,0.1,0,69,71,0.1,0.1
2022-05-15,2022-05-15 12:00:00,12,73,0.6,71,0.1,0,69,72,0.1,0
2022-05-15,2022-05-15 13:00:00,13,73,0.6,72,0,0,71,73,0.1,0
2022-05-15,2022-05-15 14:00:00,14,73,0.6,73,0,0,72,73,0,0
2022-05-15,2022-05-15 15:00:00,15,73,0.6,73,0,0,73,73,0,0.2
2022-05-15,2022-05-15 16:00:00,16,73,0.6,73,0.2,0,73,71,0,0
2022-05-15,2022-05-15 17:00:00,17,73,0.6,71,0,0,73,69,0.2,0
2022-05-15,2022-05-15 18:00:00,18,73,0.6,69,0,0,71,68,0,0
2022-05-15,2022-05-15 19:00:00,19,73,0.6,68,0,0,69,67,0,0
2022-05-15,2022-05-15 20:00:00,20,73,0.6,67,0,0,68,66,0,0
2022-05-15,2022-05-15 21:00:00,21,73,0.6,66,0,0,67,65,0,0
2022-05-15,2022-05-15 22:00:00,22,73,0.6,65,0,0,66,64,0,0
2022-05-15,2022-05-15 23:00:00,23,73,0.6,64,0,0,65,63,0,0
2022-05-16,2022-05-16 03:00:00,3,74,6.7,63,0,0,64,62,0,0
2022-05-16,2022-05-16 04:00:00,4,74,6.7,62,0,0,63,64,0,0
2022-05-16,2022-05-16 05:00:00,5,74,6.7,64,0,0,62,64,0,0
2022-05-16,2022-05-16 06:00:00,6,74,6.7,64,0,0,64,65,0,0
2022-05-16,2022-05-16 07:00:00,7,74,6.7,65,0,0,64,65,0,0
2022-05-16,2022-05-16 08:00:00,8,74,6.7,65,0,0,65,66,0,0
2022-05-16,2022-05-16 09:00:00,9,74,6.7,66,0,0,65,71,0,0
