date,hour_timestamp,start_hour,daily_hi_max,daily_total_precip,hourly_hi,hourly_precip,rainy_day,HI_t-1,HI_t+1,precip_t-1,precip_t+1
2018-05-06,2018-05-06 03:00:00,3,62,1.9,61,0.2,0,63,59,0,0.1
2018-05-06,2018-05-06 04:00:00,4,62,1.9,59,0.1,0,61,60,0.2,0
2018-05-06,2018-05-06 05:00:00,5,62,1.9,60,0,0,59,60,0.1,0
2018-05-06,2018-05-06 06:00:00,6,62,1.9,60,0,0,60,60,0,0
2018-05-06,2018-05-06 07:00:00,7,62,1.9,60,0,0,60,61,0,0
2018-05-06,2018-05-06 08:00:00,8,62,1.9,61,0,0,60,60,0,0
2018-05-06,2018-05-06 09:00:00,9,62,1.9,60,0,0,61,61,0,0
2018-05-06,2018-05-06 10:00:00,10,62,1.9,61,0,0,60,61,0,0
2018-05-06,2018-05-06 11:00:00,11,62,1.9,61,0,0,61,62,0,0
2018-05-06,2018-05-06 12:00:00,12,62,1.9,62,0,0,61,61,0,0
2018-05-06,2018-05-06 13:00:00,13,62,1.9,61,0,0,62,61,0,0.1
2018-05-06,2018-05-06 14:00:00,14,62,1.9,61,0.1,0,61,61,0,0.3
2018-05-06,2018-05-06 15:00:00,15,62,1.9,61,0.3,0,61,60,0.1,0.4
2018-05-06,2018-05-06 16:00:00,16,62,1.9,60,0.4,0,61,60,0.3,0.5
2018-05-06,2018-05-06 17:00:00,17,62,1.9,60,0.5,0,60,59,0.4,0.3
2018-05-06,2018-05-06 18:00:00,18,62,1.9,59,0.3,0,60,58,0.5,0
2018-05-06,2018-05-06 19:00:00,19,62,1.9,58,0,0,59,58,0.3,0
2018-05-06,2018-05-06 20:00:00,20,62,1.9,58,0,0,58,57,0,0
2018-05-06,2018-05-06 21:00:00,21,62,1.9,57,0,0,58,57,0,0
2018-05-06,2018-05-06 22:00:00,22,62,1.9,57,0,0,57,57,0,0
2018-05-06,2018-05-06 23:00:00,23,62,1.9,57,0,0,57,56,0,0
2018-05-07,2018-05-07 03:00:00,3,69,0,56,0,0,57,55,0,0
2018-05-07,2018-05-07 04:00:00,4,69,0,55,0,0,56,54,0,0
2018-05-07,2018-05-07 05:00:00,5,69,0,54,0,0,55,56,0,0
2018-05-07,2018-05-07 06:00:00,6,69,0,56,0,0,54,57,0,0
2018-05-07,2018-05-07 07:00:00,7,69,0,57,0,0,56,60,0,0
2018-05-07,2018-05-07 08:00:00,8,69,0,60,0,0,57,62,0,0
2018-05-07,2018-05-07 09:00:00,9,69,0,62,0,0,60,65,0,0
2018-05-07,2018-05-07 10:00:00,10,69,0,65,0,0,62,66,0,0
2018-05-07,2018-05-07 11:00:00,11,69,0,66,0,0,65,68,0,0
2018-05-07,2018-05-07 12:00:00,12,69,0,68,0,0,66,69,0,0
2018-05-07,2018-05-07 13:00:00,13,69,0,69,0,0,68,69,0,0
2018-05-07,2018-05-07 14:00:00,14,69,0,69,0,0,69,69,0,0
2018-05-07,2018-05-07 15:00:00,15,69,0,69,0,0,69,68,0,0
2018-05-07,2018-05-07 16:00:00,16,69,0,68,0,0,69,68,0,0
2018-05-07,2018-05-07 17:00:00,17,69,0,68,0,0,68,66,0,0
2018-05-07,2018-05-07 18:00:00,18,69,0,66,0,0,68,64,0,0
2018-05-07,2018-05-07 19:00:00,19,69,0,64,0,0,66,61,0,0
2018-05-07,2018-05-07 20:00:00,20,69,0,61,0,0,64,59,0,0
2018-05-07,2018-05-07 21:00:00,21,69,0,59,0,0,61,57,0,0
2018-05-07,2018-05-07 22:00:00,22,69,0,57,0,0,59,56,0,0
2018-05-07,2018-05-07 23:00:00,23,69,0,56,0,0,57,54,0,0
2018-05-08,2018-05-08 03:00:00,3,68,0,54,0,0,56,53,0,0
2018-05-08,2018-05-08 04:00:00,4,68,0,53,0,0,54,55,0,0
2018-05-08,2018-05-08 05:00:00,5,68,0,55,0,0,53,54,0,0
2018-05-08,2018-05-08 06:00:00,6,68,0,54,0,0,55,56,0,0
2018-05-08,2018-05-08 07:00:00,7,68,0,56,0,0,54,58,0,0
2018-05-08,2018-05-08 08:00:00,8,68,0,58,0,0,56,60,0,0
2018-05-08,2018-05-08 09:00:00,9,68,0,60,0,0,58,64,0,0
2018-05-08,2018-05-08 10:00:00,10,68,0,64,0,0,60,65,0,0
2018-05-08,2018-05-08 11:00:00,11,68,0,65,0,0,64,67,0,0
2018-05-08,2018-05-08 12:00:00,12,68,0,67,0,0,65,68,0,0
2018-05-08,2018-05-08 13:00:00,13,68,0,68,0,0,67,68,0,0
2018-05-08,2018-05-08 14:00:00,14,68,0,68,0,0,68,68,0,0
2018-05-08,2018-05-08 15:00:00,15,68,0,68,0,0,68,68,0,0
2018-05-08,2018-05-08 16:00:00,16,68,0,68,0,0,68,66,0,0
2018-05-08,2018-05-08 17:00:00,17,68,0,66,0,0,68,64,0,0
2018-05-08,2018-05-08 18:00:00,18,68,0,64,0,0,66,62,0,0
2018-05-08,2018-05-08 19:00:00,19,68,0,62,0,0,64,60,0,0
2018-05-08,2018-05-08 20:00:00,20,68,0,60,0,0,62,59,0,0
2018-05-08,2018-05-08 21:00:00,21,68,0,59,0,0,60,57,0,0
2018-05-08,2018-05-08 22:00:00,22,68,0,57,0,0,59,56,0,0
2018-05-08,2018-05-08 23:00:00,23,68,0,56,0,0,57,54,0,0
2018-05-09,2018-05-09 03:00:00,3,70,0,54,0,0,56,53,0,0
2018-05-09,2018-05-09 04:00:00,4,70,0,53,0,0,54,55,0,0
2018-05-09,2018-05-09 05:00:00,5,70,0,55,0,0,53,54,0,0
2018-05-09,2018-05-09 06:00:00,6,70,0,54,0,0,55,56,0,0
2018-05-09,2018-05-09 07:00:00,7,70,0,56,0,0,54,59,0,0
2018-05-09,2018-05-09 08:00:00,8,70,0,59,0,0,56,62,0,0
2018-05-09,2018-05-09 09:00:00,9,70,0,62,0,0,59,67,0,0
2018-05-09,2018-05-09 10:00:00,10,70,0,67,0,0,62,68,0,0
2018-05-09,2018-05-09 11:00:00,11,70,0,68,0,0,67,68,0,0
2018-05-09,2018-05-09 12:00:00,12,70,0,68,0,0,68,70,0,0
2018-05-09,2018-05-09 13:00:00,13,70,0,70,0,0,68,70,0,0
2018-05-09,2018-05-09 14:00:00,14,70,0,70,0,0,70,70,0,0
2018-05-09,2018-05-09 15:00:00,15,70,0,70,0,0,70,70,0,0
2018-05-09,2018-05-09 16:00:00,16,70,0,70,0,0,70,68,0,0
2018-05-09,2018-05-09 17:00:00,17,70,0,68,0,0,70,66,0,0
2018-05-09,2018-05-09 18:00:00,18,70,0,66,0,0,68,64,0,0
2018-05-09,2018-05-09 19:00:00,19,70,0,64,0,0,66,62,0,0
2018-05-09,2018-05-09 20:00:00,20,70,0,62,0,0,64,60,0,0
2018-05-09,2018-05-09 21:00:00,21,70,0,60,0,0,62,58,0,0
2018-05-09,2018-05-09 22:00:00,22,70,0,58,0,0,60,57,0,0
2018-05-09,2018-05-09 23:00:00,23,70,0,57,0,0,58,54,0,0
2018-05-10,2018-05-10 03:00:00,3,70,0.1,54,0,0,57,54,0,0
2018-05-10,2018-05-10 04:00:00,4,70,0.1,54,0,0,54,55,0,0
2018-05-10,2018-05-10 05:00:00,5,70,0.1,55,0,0,54,55,0,0
2018-05-10,2018-05-10 06:00:00,6,70,0.1,55,0,0,55,56,0,0
2018-05-10,2018-05-10 07:00:00,7,70,0.1,56,0,0,55,56,0,0
2018-05-10,2018-05-10 08:00:00,8,70,0.1,56,0,0,56,59,0,0
2018-05-10,2018-05-10 09:00:00,9,70,0.1,59,0,0,56,61,0,0
2018-05-10,2018-05-10 10:00:00,10,70,0.1,61,0,0,59,62,0,0
2018-05-10,2018-05-10 11:00:00,11,70,0.1,62,0,0,61,62,0,0
2018-05-10,2018-05-10 12:00:00,12,70,0.1,62,0,0,62,63,0,0
2018-05-10,2018-05-10 13:00:00,13,70,0.1,63,0,0,62,64,0,0
2018-05-10,2018-05-10 14:00:00,14,70,0.1,64,0,0,63,67,0,0
2018-05-10,2018-05-10 15:00:00,15,70,0.1,67,0,0,64,70,0,0
2018-05-10,2018-05-10 16:00:00,16,70,0.1,70,0,0,67,68,0,0
2018-05-10,2018-05-10 17:00:00,17,70,0.1,68,0,0,70,68,0,0
2018-05-10,2018-05-10 18:00:00,18,70,0.1,68,0,0,68,68,0,0.1
2018-05-10,2018-05-10 19:00:00,19,70,0.1,68,0.1,0,68,67,0,0
2018-05-10,2018-05-10 20:00:00,20,70,0.1,67,0,0,68,66,0.1,0
2018-05-10,2018-05-10 21:00:00,21,70,0.1,66,0,0,67,65,0,0
2018-05-10,2018-05-10 22:00:00,22,70,0.1,65,0,0,66,64,0,0
2018-05-10,2018-05-10 23:00:00,23,70,0.1,64,0,0,65,62,0,0
2018-05-11,2018-05-11 03:00:00,3,69,0,62,0,0,64,61,0,0
2018-05-11,2018-05-11 04:00:00,4,69,0,61,0,0,62,60,0,0
2018-05-11,2018-05-11 05:00:00,5,69,0,60,0,0,61,61,0,0
2018-05-11,2018-05-11 06:00:00,6,69,0,61,0,0,60,62,0,0
2018-05-11,2018-05-11 07:00:00,7,69,0,62,0,0,61,62,0,0
2018-05-11,2018-05-11 08:00:00,8,69,0,62,0,0,62,62,0,0
2018-05-11,2018-05-11 09:00:00,9,69,0,62,0,0,62,64,0,0
2018-05-11,2018-05-11 10:00:00,10,69,0,64,0,0,62,65,0,0
2018-05-11,2018-05-11 11:00:00,11,69,0,65,0,0,64,66,0,0
2018-05-11,2018-05-11 12:00:00,12,69,0,66,0,0,65,67,0,0
2018-05-11,2018-05-11 13:00:00,13,69,0,67,0,0,66,68,0,0
2018-05-11,2018-05-11 14:00:00,14,69,0,68,0,0,67,69,0,0
2018-05-11,2018-05-11 15:00:00,15,69,0,69,0,0,68,69,0,0
2018-05-11,2018-05-11 16:00:00,16,69,0,69,0,0,69,68,0,0
2018-05-11,2018-05-11 17:00:00,17,69,0,68,0,0,69,68,0,0
2018-05-11,2018-05-11 18:00:00,18,69,0,68,0,0,68,66,0,0
2018-05-11,2018-05-11 19:00:00,19,69,0,66,0,0,68,65,0,0
2018-05-11,2018-05-11 20:00:00,20,69,0,65,0,0,66,64,0,0
2018-05-11,2018-05-11 21:00:00,21,69,0,64,0,0,65,62,0,0
2018-05-11,2018-05-11 22:00:00,22,69,0,62,0,0,64,62,0,0
2018-05-11,2018-05-11 23:00:00,23,69,0,62,0,0,62,57,0,0.8
2018-05-12,2018-05-12 03:00:00,3,57,11.7,57,0.8,0,62,55,0,0.5
2018-05-12,2018-05-12 04:00:00,4,57,11.7,55,0.5,0,57,53,0.8,0.7
2018-05-12,2018-05-12 05:00:00,5,57,11.7,53,0.7,0,55,53,0.5,0.8
2018-05-12,2018-05-12 06:00:00,6,57,11.7,53,0.8,0,53,52,0.7,0.9
2018-05-12,2018-05-12 07:00:00,7,57,11.7,52,0.9,0,53,52,0.8,0.8
2018-05-12,2018-05-12 08:00:00,8,57,11.7,52,0.8,0,52,53,0.9,0.2
2018-05-12,2018-05-12 09:00:00,9,57,11.7,53,0.2,0,52,54,0.8,0.3
2018-05-12,2018-05-12 10:00:00,10,57,11.7,54,0.3,0,53,54,0.2,0.2
2018-05-12,2018-05-12 11:00:00,11,57,11.7,54,0.2,0,54,55,0.3,0.1
2018-05-12,2018-05-12 12:00:00,12,57,11.7,55,0.1,0,54,56,0.2,0.1
2018-05-12,2018-05-12 13:00:00,13,57,11.7,56,0.1,0,55,56,0.1,0
2018-05-12,2018-05-12 14:00:00,14,57,11.7,56,0,0,56,56,0.1,0
2018-05-12,2018-05-12 15:00:00,15,57,11.7,56,0,0,56,56,0,0
2018-05-12,2018-05-12 16:00:00,16,57,11.7,56,0,0,56,55,0,0
2018-05-12,2018-05-12 17:00:00,17,57,11.7,55,0,0,56,54,0,0.1
2018-05-12,2018-05-12 18:00:00,18,57,11.7,54,0.1,0,55,53,0,0.8
2018-05-12,2018-05-12 19:00:00,19,57,11.7,53,0.8,0,54,53,0.1,1.2
2018-05-12,2018-05-12 20:00:00,20,57,11.7,53,1.2,0,53,53,0.8,1.2
2018-05-12,2018-05-12 21:00:00,21,57,11.7,53,1.2,0,53,53,1.2,1.4
2018-05-12,2018-05-12 22:00:00,22,57,11.7,53,1.4,0,53,53,1.2,1.6
2018-05-12,2018-05-12 23:00:00,23,57,11.7,53,1.6,0,53,52,1.4,0
2018-05-13,2018-05-13 03:00:00,3,53,3.8,52,0,0,53,52,1.6,0
2018-05-13,2018-05-13 04:00:00,4,53,3.8,52,0,0,52,53,0,0
2018-05-13,2018-05-13 05:00:00,5,53,3.8,53,0,0,52,53,0,0
2018-05-13,2018-05-13 06:00:00,6,53,3.8,53,0,0,53,53,0,0
2018-05-13,2018-05-13 07:00:00,7,53,3.8,53,0,0,53,52,0,0
2018-05-13,2018-05-13 08:00:00,8,53,3.8,52,0,0,53,53,0,0.1
2018-05-13,2018-05-13 09:00:00,9,53,3.8,53,0.1,0,52,53,0,0.1
2018-05-13,2018-05-13 10:00:00,10,53,3.8,53,0.1,0,53,53,0.1,0
2018-05-13,2018-05-13 11:00:00,11,53,3.8,53,0,0,53,52,0.1,0.1
2018-05-13,2018-05-13 12:00:00,12,53,3.8,52,0.1,0,53,52,0,0.1
2018-05-13,2018-05-13 13:00:00,13,53,3.8,52,0.1,0,52,52,0.1,0.5
2018-05-13,2018-05-13 14:00:00,14,53,3.8,52,0.5,0,52,53,0.1,0.1
2018-05-13,2018-05-13 15:00:00,15,53,3.8,53,0.1,0,52,52,0.5,0
2018-05-13,2018-05-13 16:00:00,16,53,3.8,52,0,0,53,53,0.1,0
2018-05-13,2018-05-13 17:00:00,17,53,3.8,53,0,0,52,53,0,0
2018-05-13,2018-05-13 18:00:00,18,53,3.8,53,0,0,53,53,0,0
2018-05-13,2018-05-13 19:00:00,19,53,3.8,53,0,0,53,53,0,0.1
2018-05-13,2018-05-13 20:00:00,20,53,3.8,53,0.1,0,53,52,0,0.4
2018-05-13,2018-05-13 21:00:00,21,53,3.8,52,0.4,0,53,52,0.1,0.9
2018-05-13,2018-05-13 22:00:00,22,53,3.8,52,0.9,0,52,52,0.4,1.4
2018-05-13,2018-05-13 23:00:00,23,53,3.8,52,1.4,0,52,52,0.9,0.3
2018-05-14,2018-05-14 03:00:00,3,69,0.3,52,0.3,0,52,52,1.4,0
2018-05-14,2018-05-14 04:00:00,4,69,0.3,52,0,0,52,53,0.3,0
2018-05-14,2018-05-14 05:00:00,5,69,0.3,53,0,0,52,53,0,0
2018-05-14,2018-05-14 06:00:00,6,69,0.3,53,0,0,53,53,0,0
2018-05-14,2018-05-14 07:00:00,7,69,0.3,53,0,0,53,54,0,0
2018-05-14,2018-05-14 08:00:00,8,69,0.3,54,0,0,53,55,0,0
2018-05-14,2018-05-14 09:00:00,9,69,0.3,55,0,0,54,58,0,0
2018-05-14,2018-05-14 10:00:00,10,69,0.3,58,0,0,55,59,0,0
2018-05-14,2018-05-14 11:00:00,11,69,0.3,59,0,0,58,61,0,0
2018-05-14,2018-05-14 12:00:00,12,69,0.3,61,0,0,59,64,0,0
2018-05-14,2018-05-14 13:00:00,13,69,0.3,64,0,0,61,65,0,0
2018-05-14,2018-05-14 14:00:00,14,69,0.3,65,0,0,64,67,0,0
2018-05-14,2018-05-14 15:00:00,15,69,0.3,67,0,0,65,69,0,0
2018-05-14,2018-05-14 16:00:00,16,69,0.3,69,0,0,67,69,0,0
2018-05-14,2018-05-14 17:00:00,17,69,0.3,69,0,0,69,66,0,0
2018-05-14,2018-05-14 18:00:00,18,69,0.3,66,0,0,69,65,0,0
2018-05-14,2018-05-14 19:00:00,19,69,0.3,65,0,0,66,64,0,0
2018-05-14,2018-05-14 20:00:00,20,69,0.3,64,0,0,65,63,0,0
2018-05-14,2018-05-14 21:00:00,21,69,0.3,63,0,0,64,62,0,0
2018-05-14,2018-05-14 22:00:00,22,69,0.3,62,0,0,63,63,0,0
2018-05-14,2018-05-14 23:00:00,23,69,0.3,63,0,0,62,62,0,0
2018-05-15,2018-05-15 03:00:00,3,87,8.8,62,0,0,63,62,0,0
2018-05-15,2018-05-15 04:00:00,4,87,8.8,62,0,0,62,63,0,0
2018-05-15,2018-05-15 05:00:00,5,87,8.8,63,0,0,62,64,0,0
2018-05-15,2018-05-15 06:00:00,6,87,8.8,64,0,0,63,65,0,0
2018-05-15,2018-05-15 07:00:00,7,87,8.8,65,0,0,64,66,0,0
2018-05-15,2018-05-15 08:00:00,8,87,8.8,66,0,0,65,69,0,0
2018-05-15,2018-05-15 09:00:00,9,87,8.8,69,0,0,66,75,0,0
2018-05-15,2018-05-15 10:00:00,10,87,8.8,75,0,0,69,78,0,0
2018-05-15,2018-05-15 11:00:00,11,87,8.8,78,0,0,75,82,0,0
2018-05-15,2018-05-15 12:00:00,12,87,8.8,82,0,0,78,85,0,0
2018-05-15,2018-05-15 13:00:00,13,87,8.8,85,0,0,82,87,0,0
2018-05-15,2018-05-15 14:00:00,14,87,8.8,87,0,0,85,87,0,0
2018-05-15,2018-05-15 15:00:00,15,87,8.8,87,0,0,87,79,0,0
2018-05-15,2018-05-15 16:00:00,16,87,8.8,79,0,0,87,76,0,2.8
2018-05-15,2018-05-15 17:00:00,17,87,8.8,76,2.8,0,79,70,0,5.8
2018-05-15,2018-05-15 18:00:00,18,87,8.8,70,5.8,0,76,69,2.8,0.2
2018-05-15,2018-05-15 19:00:00,19,87,8.8,69,0.2,0,70,69,5.8,0
2018-05-15,2018-05-15 20:00:00,20,87,8.8,69,0,0,69,67,0.2,0
2018-05-15,2018-05-15 21:00:00,21,87,8.8,67,0,0,69,66,0,0
2018-05-15,2018-05-15 22:00:00,22,87,8.8,66,0,0,67,65,0,0
2018-05-15,2018-05-15 23:00:00,23,87,8.8,65,0,0,66,63,0,0
2018-05-16,2018-05-16 03:00:00,3,64,14.8,63,0,0,65,62,0,0
2018-05-16,2018-05-16 04:00:00,4,64,14.8,62,0,0,63,62,0,0
2018-05-16,2018-05-16 05:00:00,5,64,14.8,62,0,0,62,62,0,0
2018-05-16,2018-05-16 06:00:00,6,64,14.8,62,0,0,62,62,0,0.1
2018-05-16,2018-05-16 07:00:00,7,64,14.8,62,0.1,0,62,63,0,0.4
2018-05-16,2018-05-16 08:00:00,8,64,14.8,63,0.4,0,62,63,0.1,0.9
2018-05-16,2018-05-16 09:00:00,9,64,14.8,63,0.9,0,63,64,0.4,1.4
2018-05-16,2018-05-16 10:00:00,10,64,14.8,64,1.4,0,63,63,0.9,1.8
2018-05-16,2018-05-16 11:00:00,11,64,14.8,63,1.8,0,64,61,1.4,1.8
2018-05-16,2018-05-16 12:00:00,12,64,14.8,61,1.8,0,63,61,1.8,1.5
2018-05-16,2018-05-16 13:00:00,13,64,14.8,61,1.5,0,61,61,1.8,0.8
2018-05-16,2018-05-16 14:00:00,14,64,14.8,61,0.8,0,61,60,1.5,0.6
2018-05-16,2018-05-16 15:00:00,15,64,14.8,60,0.6,0,61,60,0.8,0.5
2018-05-16,2018-05-16 16:00:00,16,64,14.8,60,0.5,0,60,59,0.6,0.5
2018-05-16,2018-05-16 17:00:00,17,64,14.8,59,0.5,0,60,59,0.5,0.6
